Open,High,Low,Close,Volume,5_minutes_percentage_change,10_minutes_percentage_change,15_minutes_percentage_change,20_minutes_percentage_change,25_minutes_percentage_change,30_minutes_percentage_change,35_minutes_percentage_change,40_minutes_percentage_change,45_minutes_percentage_change,50_minutes_percentage_change,55_minutes_percentage_change,60_minutes_percentage_change,65_minutes_percentage_change,70_minutes_percentage_change,75_minutes_percentage_change,80_minutes_percentage_change,85_minutes_percentage_change,90_minutes_percentage_change,95_minutes_percentage_change,RSI,MACD,MACD_Signal,MACD_Hist,RSI_roc,MACD_Signal_roc,overall_sentiment_score,title_positive,title_negative,title_neutral,summary_positive,summary_negative,summary_neutral,expected_sentiment,105_minutes_percentage_change
-0.2916318970122116,-0.2914210989537674,-0.2920190779563876,-0.29156913714619853,0.5448215656466834,1.1476605184665507,2.5450227003484884,2.3803855312697384,2.3475096847596246,2.145962000438831,2.001945342025438,1.9273183535414862,1.1545922120320917,1.4614539181977821,1.1565470644488225,1.6874953906686418,1.9118826073377002,1.506729784976555,1.2829499814262526,1.7750694981908324,1.5758315921758432,1.0318880140449103,1.716167979024642,2.290631120888705,0.3702236466613454,0.1868770876220307,0.20811416518256237,-0.040131987539268284,-0.8129473080723019,-0.040131987539269054,0.5586636138277039,1.0532431623352367,-0.09463589678288889,-0.38706959320117534,0.2985255895111007,-0.02790091729762267,0.21854743415143993,0.0,1.6455465402497884
-0.2917268214049327,-0.29149006048788567,-0.2922774720930012,-0.29154326343406256,1.0161561733319284,1.698017152332206,2.437453997325368,2.4031658203627746,2.071779112434727,1.9801127026057268,2.0015493311283277,1.8030488399903002,1.3062084806069185,1.2721429156707476,1.035925280220602,1.4886292359559368,1.8481887526876,1.5181553832420476,1.3220162105357682,1.7388488873770351,1.4413382835602258,1.1130863960062103,1.804433533735522,2.1868116533476267,0.43316599497038044,0.20271414719184108,0.20811138676695834,0.005854723816438494,0.1601622666221623,0.005854723816438886,0.5586636138277039,1.0532431623352367,-0.09463589678288889,-0.38706959320117534,0.2985255895111007,-0.02790091729762267,0.21854743415143993,0.0,1.6973098257767123
-0.29169230344394326,-0.29138661818670825,-0.2919663620957407,-0.2914483931562306,0.353819292885203,1.5050541651388358,2.1625872164013917,2.4711301488885393,2.000987261657861,2.193580041640693,1.5303526942167818,1.661436635133014,0.8662581505441206,1.02390508747484,0.8867128334603052,1.425558063948181,1.6731653871063,1.271048432985846,1.2985987290289407,1.504064824386542,1.263588589400726,1.1020956337371763,1.9634806026456186,2.137837300882728,0.6597814620182245,0.2398990182648976,0.21558398833291187,0.09222624234184668,0.5766427187593931,0.09222624234182243,0.5586636138277039,1.0532431623352367,-0.09463589678288889,-0.38706959320117534,0.2985255895111007,-0.02790091729762267,0.21854743415143993,0.0,1.7026010695743898
-0.2912849915042668,-0.29089612927529185,-0.29151525259971295,-0.2909628298251455,1.6480892247023586,1.4579577893858222,1.851662059643221,0.779338553137438,0.9559125052926112,0.7946599322747165,0.6444465300139169,0.20307410493968076,0.11006077199685863,0.3391026066012233,1.0441235324565945,0.8730195850791977,0.46551240809746863,0.8765068198296643,0.8642349931623653,0.5385834740086582,0.5204891754963034,1.4586234343153708,1.4699928530536976,1.5841660257882395,1.664376382696055,0.5651785402169385,0.3772098762102766,0.5697270633175255,0.7602245594058933,0.5697270633175321,-0.225584683741266,0.8449792858544237,-0.02599003148497076,-0.22875120422886985,-0.2750309423655201,-0.02236954359903354,1.7602900023092578,0.0,1.5777635169735942
-0.2911124016993192,-0.2907668263988201,-0.2913450062956565,-0.2908024128099024,1.2728728608196993,0.6846681241251233,0.5437181639703759,0.4501050844628622,0.24845112158963542,0.782709972763113,0.0646354685393562,0.4557755072481459,0.15975357173028779,0.46580352298589517,0.93204752944862,0.4203328806723289,0.42047804823670093,0.9383841812174244,0.735800003835702,0.18553699141312163,0.5746551260906937,1.4406330020963027,1.2958676365863606,1.42566869458502,1.8975006939650707,0.678939388083171,0.43911774836295103,0.7211784820291496,0.5932050376362654,0.7211784820291693,-0.225584683741266,0.8449792858544237,-0.02599003148497076,-0.22875120422886985,-0.2750309423655201,-0.02236954359903354,1.7602900023092578,0.0,1.3000550322100353
-0.29074823721087967,-0.2905771821799948,-0.2911548835195528,-0.29068339373407687,1.0398621291711194,0.36079132429545385,0.63279928045611,0.23488385839552894,-0.23196865159724842,-0.12380912159087401,-0.3238345773975181,0.3273365949772448,0.7323001595216948,0.41403862861064766,0.24913193238650064,0.7663745475717583,0.4842221950508498,0.1373495019769733,0.9472048483569703,1.4283056339208307,1.237597281328145,1.591979663838275,2.166237068995129,1.6278715282204692,0.9309681038578317,0.8965052094298149,0.9238153124716683,-0.04724185368775694,-0.9118079314364073,-0.04724185368773085,0.9504327813374511,0.15046456596950866,-0.12017520629831145,0.35761441800818655,0.11794040512691627,-0.026386778987144064,0.7043980992859902,0.0,1.2613766470668044
-0.29083021736822984,-0.29059528458270084,-0.29107710602023773,-0.29061698453959456,0.5851743704751727,0.9819215531937986,-0.07262599567478172,0.1147126436916558,-0.7848370308851359,-0.3957283379770962,-0.4596366496091378,0.29927685588777003,0.5752810464131649,0.1748004041404963,0.26553862857576743,0.5417226448932205,0.31506674653902506,0.16404884577080456,1.1653933229606828,1.409230211243984,1.2090797536057094,1.6346216964236224,2.070305294579128,1.5451124102758764,1.0822320084094588,0.8553040476826668,0.9118545489986994,-0.1323094003426129,0.3849041299215303,-0.13230940034261615,0.9504327813374511,0.15046456596950866,-0.12017520629831145,0.35761441800818655,0.11794040512691627,-0.026386778987144064,0.7043980992859902,0.0,1.1269153682032635
-0.29076118144625074,-0.2905961466018773,-0.2910857479646061,-0.2906678695067953,0.15861767937506585,0.5016332204652234,0.2744399766196657,0.14016559482895477,-0.4532176777386331,-0.4889970991998124,-0.16649583414652872,0.7720097496274374,0.5315704064181469,0.06544237084728804,0.5302985765817569,0.546864547424627,0.20296263184391306,0.19789148528462142,1.2395103054132042,1.2575318977586456,1.3996835950379103,1.8293530954560528,2.0114466078475526,1.6955064788873735,0.8720947422170103,0.7984900644915182,0.8908653112343149,-0.23662557376002688,-0.5347125069106469,-0.23662557376002394,0.9504327813374511,0.15046456596950866,-0.12017520629831145,0.35761441800818655,0.11794040512691627,-0.026386778987144064,0.7043980992859902,0.0,1.223716294442178
-0.2908146842857845,-0.2905340812211709,-0.29105118018713266,-0.2906299213956625,1.115645930853866,-0.31045224423139645,0.6549252749573957,-0.3470435828319778,0.1646242128294556,-0.16757964112903645,0.22013995364977337,0.8620141114788031,0.2034499071738969,0.20858242915880143,0.7794615032942265,0.5812112741482712,-0.023971023276812175,0.42486546855520674,1.3797393426017373,1.2204636252039782,1.374485553404994,1.9935532765628987,1.733173120188868,1.455794860789208,0.9666866153128226,0.7556120258786234,0.8654546682018559,-0.2877110688066581,0.24069722859206585,-0.28771106880663844,0.9504327813374511,0.15046456596950866,-0.12017520629831145,0.35761441800818655,0.11794040512691627,-0.026386778987144064,0.7043980992859902,0.0,1.201383725065471
-0.2907698109364982,-0.29047373987881736,-0.291007970465291,-0.2905523002592546,0.7201101762519002,0.18653152885982524,-0.016665523420333804,-0.900648844332375,-0.22967790563210022,-0.5141341650945813,0.2854836287436023,0.6024457514574038,0.15942388334381916,-0.027756187857214117,0.6048380827496987,0.4306081525407716,-0.1841657445975759,0.6806018506697423,1.4001098935295202,1.1334290713019741,1.3674774199419542,1.9519717898313873,1.4487517808580095,1.4549250267988438,1.1539319861922983,0.73553872163381,0.8410910605245426,-0.27561348529963353,0.4764620930144008,-0.27561348529964064,0.9504327813374511,0.15046456596950866,-0.12017520629831145,0.35761441800818655,0.11794040512691627,-0.026386778987144064,0.7043980992859902,0.0,1.1166758215128032
-0.29070940450476646,-0.29049098026234693,-0.29110303185334274,-0.29060404768352655,0.8890771986333328,0.55936769509386,0.025300760852185907,-0.45547321584584227,-0.3319957926121485,-0.5216257380304199,0.17095830889995164,0.6666561870877996,0.3058763945137287,0.14102493089356044,0.6775668787199508,0.3827276115924703,0.025338779326046945,0.8904022840311064,1.3794668975165856,1.1878433378783473,1.5435997555762688,2.1447230800170605,1.6057426712955014,1.5779154266709614,0.9220975603771235,0.6963949758109251,0.8137315812165621,-0.3102281781562118,-0.5899228121788392,-0.31022817815621984,0.9504327813374511,0.15046456596950866,-0.12017520629831145,0.35761441800818655,0.11794040512691627,-0.026386778987144064,0.7043980992859902,0.0,1.2916572389048695
-0.2891966548644005,-0.2888203870983314,-0.28945414886786214,-0.2888463601724224,2.6909104592182302,-0.9198069437978834,0.3285058236215862,0.7373246230878945,0.942640783552931,0.7512560232713479,0.8618819367891261,0.9005535818838006,0.9937518018750611,1.2172902253747335,1.1958520647965674,1.1668375482737916,1.3496998187246192,1.3841346818934799,1.63316510811037,1.5863691830977709,1.8800043068171293,1.8171833850329218,1.6712506734818497,1.4360602625904906,1.1366993637763783,0.5716156206319586,0.6864259638790039,-0.30476537271775767,1.0507165815569712,-0.3047653727177385,-2.0139034332605625,-0.2088731239939829,1.574599403493564,0.3458206964009557,0.44938689117654584,0.005890259465973574,-0.2536922449670176,0.0,0.9749685751293744
-0.28898523235333967,-0.2888203870983314,-0.2894195810903887,-0.2890447252987982,1.8880988575986997,0.06140285848997216,0.8129632373158437,1.8792890517960759,1.7277646773939448,1.329684541715652,1.2080072149426129,1.1937368895948617,1.42931566192488,1.499379706310892,1.3484709696674002,1.509572742774743,1.6807144986088423,1.4161088556578807,1.9796381443959175,1.8458411402258625,2.158447540020965,2.0296439549185474,1.8670183703118444,1.7546814208283232,0.4978440866999857,0.5393827381102179,0.6584372352771806,-0.31749860684003,-1.625622684392235,-0.31749860684002024,-2.0139034332605625,-0.2088731239939829,1.574599403493564,0.3458206964009557,0.44938689117654584,0.005890259465973574,-0.2536922449670176,0.0,1.1808834899963525
